"well","plate.id","chemical.id","chemical.name","vp_locationcode","conc","starttime","vd_inadist","vd_smldist","vd_lardist","plate_well","total"
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1492,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1493,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1494,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1495,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1496,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1497,0,0.256000012159348,0,"18040_A03",0.256000012159348
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1498,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1499,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1500,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1501,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1502,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1503,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1504,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1505,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1506,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1507,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1508,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1509,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1510,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1511,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1512,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1513,0.194999992847443,0.913999974727631,0,"18040_A03",0.913999974727631
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1514,0.732999980449677,0.0869999974966049,0,"18040_A03",0.0869999974966049
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1515,0.238000005483627,0.123000003397465,3.98000001907349,"18040_A03",4.10300002247095
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1516,0.670000016689301,0.123000003397465,0,"18040_A03",0.123000003397465
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1517,0.425999999046326,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1518,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1519,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1520,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1521,0,0,0,"18040_A03",0
