"well","plate.id","chemical.id","chemical.name","date","conc","starttime","vd_inadist","vd_smldist","vd_lardist","plate_well","total"
"E05",18101,3530,"Non Germ Free",20190502,1,402,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,408,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,414,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,420,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,426,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,432,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,438,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,444,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,450,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,456,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,462,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,468,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,474,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,480,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,486,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,492,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,498,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,504,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,510,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,516,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,522,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,528,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,534,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,540,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,546,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,552,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,558,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,564,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,570,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,576,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,582,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,588,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,594,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,600,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,606,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,612,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,618,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,624,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,630,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,636,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,642,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,648,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,654,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,660,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,666,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,672,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,678,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,684,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,690,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,696,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,702,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,708,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,714,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,720,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,726,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,732,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,738,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,744,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,750,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,756,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,762,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,768,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,774,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,780,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,786,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,792,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,798,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,804,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,810,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,816,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,822,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,828,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,834,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,840,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,846,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,852,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,858,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,864,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,870,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,876,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,882,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,888,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,894,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,900,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,906,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,912,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,918,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,924,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,930,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,936,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,942,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,948,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,954,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,960,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,966,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,972,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,978,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,984,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,990,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,996,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1002,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1008,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1014,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1020,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1026,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1032,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1038,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1044,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1050,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1056,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1062,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1068,0.123000003397465,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1074,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1080,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1086,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1092,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1098,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1104,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1110,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1116,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1122,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1128,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1134,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1140,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1146,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1152,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1158,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1164,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1170,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1176,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1182,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1188,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1194,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1200,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1206,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1212,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1218,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1224,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1230,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1236,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1242,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1248,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1254,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1260,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1266,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1272,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1278,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1284,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1290,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1296,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1302,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1308,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1314,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1320,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1326,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1332,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1338,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1344,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1350,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1356,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1362,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1368,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1374,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1380,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1386,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1392,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1398,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1404,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1410,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1416,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1422,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1428,0.944999992847443,1.32700002193451,0.061999998986721,"18101_E05",1.38900002092123
"E05",18101,3530,"Non Germ Free",20190502,1,1434,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1440,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1446,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1452,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1458,0,0,0,"18101_E05",0
"E05",18101,3530,"Non Germ Free",20190502,1,1464,0,0,0,"18101_E05",0
"E06",18101,3530,"Non Germ Free",20190502,1,0,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,6,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,12,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,18,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,24,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,30,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,36,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,42,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,48,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,54,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,60,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,66,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,72,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,78,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,84,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,90,0,1.38699996471405,0,"18101_E06",1.38699996471405
"E06",18101,3530,"Non Germ Free",20190502,1,96,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,102,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,108,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,114,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,120,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,126,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,132,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,138,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,144,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,150,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,156,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,162,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,168,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,174,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,180,1.85800004005432,5.44600009918213,11.9610004425049,"18101_E06",17.407000541687
"E06",18101,3530,"Non Germ Free",20190502,1,186,0.582000017166138,0.412999987602234,0,"18101_E06",0.412999987602234
"E06",18101,3530,"Non Germ Free",20190502,1,192,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,198,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,204,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,210,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,216,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,222,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,228,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,234,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,240,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,246,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,252,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,258,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,264,1.307000041008,6.6710000038147,6.64200019836426,"18101_E06",13.313000202179
"E06",18101,3530,"Non Germ Free",20190502,1,270,1.52900004386902,4.08799982070923,0.40599998831749,"18101_E06",4.49399980902672
"E06",18101,3530,"Non Germ Free",20190502,1,276,1.32400000095367,3.57599997520447,0,"18101_E06",3.57599997520447
"E06",18101,3530,"Non Germ Free",20190502,1,282,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,288,0.361000001430511,4.11999988555908,16.9400005340576,"18101_E06",21.0600004196167
"E06",18101,3530,"Non Germ Free",20190502,1,294,2.11999988555908,8.13500022888184,20.5729999542236,"18101_E06",28.7080001831054
"E06",18101,3530,"Non Germ Free",20190502,1,300,2.91499996185303,3.26699995994568,6.97800016403198,"18101_E06",10.2450001239777
"E06",18101,3530,"Non Germ Free",20190502,1,306,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,312,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,318,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,324,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,330,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,336,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,342,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,348,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,354,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,360,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,366,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,372,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,378,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,384,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,390,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,396,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,402,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,408,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,414,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,420,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,426,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,432,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,438,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,444,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,450,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,456,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,462,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,468,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,474,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,480,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,486,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,492,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,498,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,504,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,510,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,516,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,522,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,528,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,534,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,540,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,546,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,552,1.34800004959106,5.02699995040894,0,"18101_E06",5.02699995040894
"E06",18101,3530,"Non Germ Free",20190502,1,558,0,0.495999991893768,0,"18101_E06",0.495999991893768
"E06",18101,3530,"Non Germ Free",20190502,1,564,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,570,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,576,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,582,0.397000014781952,2.89100003242493,2.98499989509583,"18101_E06",5.87599992752076
"E06",18101,3530,"Non Germ Free",20190502,1,588,3.67300009727478,4.59000015258789,6.35699987411499,"18101_E06",10.9470000267029
"E06",18101,3530,"Non Germ Free",20190502,1,594,0.0869999974966049,2.03399991989136,0.488999992609024,"18101_E06",2.52299991250038
"E06",18101,3530,"Non Germ Free",20190502,1,600,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,606,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,612,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,618,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,624,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,630,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,636,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,642,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,648,0.24600000679493,0.603999972343445,0,"18101_E06",0.603999972343445
"E06",18101,3530,"Non Germ Free",20190502,1,654,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,660,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,666,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,672,0,0.617999970912933,0,"18101_E06",0.617999970912933
"E06",18101,3530,"Non Germ Free",20190502,1,678,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,684,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,690,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,696,0.123000003397465,0.493000000715256,0,"18101_E06",0.493000000715256
"E06",18101,3530,"Non Germ Free",20190502,1,702,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,708,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,714,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,720,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,726,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,732,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,738,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,744,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,750,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,756,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,762,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,768,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,774,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,780,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,786,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,792,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,798,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,804,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,810,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,816,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,822,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,828,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,834,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,840,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,846,0,0,0,"18101_E06",0
"E06",18101,3530,"Non Germ Free",20190502,1,852,0,0,0,"18101_E06",0
