chemical.id,conc,plate.id,well,remove,bottle.id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48
Chorionated,1,17744,D10,1,blk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chorionated,1,17744,E10,0,blk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chorionated,1,17744,F10,0,blk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086805625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chorionated,1,17744,G10,0,blk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108506875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chorionated,1,17744,H10,0,blk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chorionated,1,17744,A11,0,blk,0,6.8359371875,0.737846875,8.051215625,0.086805625,13.671878125,0,0,0,2.907985625,0,0,0,0,13.32467,0,0,0,0,6.271700625,11.0026184375,0,0,0,0,8.98437625,0,4.144959375,4.8611115625,5.0130196875,2.777763125,0,12.1744884375,73.524321875,33.7890590625,3.66751875,0,0,0,0,0,0,0,0,0,0,0,0
Chorionated,1,17744,B11,0,blk,0,20.703125,0,0,11.39324375,7.790784375,0,0,13.780399375,6.553819375,0,7.7908003125,0,0,16.536446875,0,0,0,0,19.5963759375,0,0,16.015625,4.2534728125,0,0,20.61633125,0,0,0,19.6397375,31.163221875,73.3506784375,46.354165625,26.49736625,1.7795125,0,0,0,0,0,0,0,0,0,0,0,0
Chorionated,1,17744,C11,0,blk,18.92359375,0,0,7.83420375,19.184028125,0,0,6.2499990625,17.73005,0,0,32.7908125,26.9747875,55.14325,38.56337625,33.83246,35.980909375,0,0,0,0,0,21.5711775,0,6.53210375,15.40796875,3.884546875,0,10.590276875,6.16320625,21.46265625,0,0,6.011285,6.6623325,6.2716909375,0,0,0,0,0,0,0,0,0,0,0,0
Chorionated,1,17744,D11,0,blk,5.0130103125,7.6606028125,19.791658125,0,0,0,6.7274175,2.7994790625,0,9.2230625,9.6137215625,0,0,19.314203125,0,0,11.349841875,0,0,18.077238125,0,0,0.0216875,9.6571109375,0,0,21.9835184375,0,0,0,0,14.32290625,13.715251875,24.21871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chorionated,1,17744,E11,0,blk,7.9209915625,0,0,27.994784375,0.47743125,0,0,0,12.304684375,22.02688125,0,0,0,10.915796875,0,11.9140565625,0,0,0,26.17189375,0,0,0,18.3810625,1.888021875,0,31.510435,6.9010375,0,0,0,35.41665625,51.193575,53.7760434375,36.718759375,7.2265315625,12.58678125,18.3810946875,0,0,0,0,0,0,0,0,0,0
Chorionated,1,17744,F11,0,blk,13.758690625,2.30034625,0,0,0,6.9010446875,0,0,5.2083403125,11.827260625,0,0,0,11.6319625,0,0,17.795146875,0,0,7.2482509375,0,0,6.09808875,0,17.100675,0,0,18.967028125,0.716146875,0,0,17.816853125,9.657121875,28.1900996875,0.1735971875,0,0,0,0,0,0,0,45.22570875,0,0,0,0,6.8359375
